Gene,Antibody id,Cell line,Location,Label,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id,UniProt ID,SwissProt annotations,ID,Image_size,Cell_index,Cell_Label
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,3,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,4,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,5,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,6,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,7,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,8,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,9,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,10,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,11,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_1,1728,12,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,1,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,2,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,3,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,4,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,5,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,6,18
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,7,16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,8,0;16
ENSG00000115539,HPA018469,U-251 MG,nucleoplasm;cytosol,0;16,PDCL3,Enhanced,Cytosol,Nucleoplasm,,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),Q9H2J4,"Cytoplasm {ECO:0000269|PubMed:15371430, ECO:0000269|PubMed:26059764}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26059764}. Endoplasmic reticulum {ECO:0000269|PubMed:26059764}.",155_C10_2,1728,9,0;16
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,1,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,2,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,3,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,4,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,5,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,6,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,7,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,8,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,9,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,10,18
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,11,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,12,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_1,1728,13,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,1,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,2,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,3,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,4,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,5,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,6,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,7,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,8,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,9,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,10,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,11,9
ENSG00000115641,HPA006028,U-251 MG,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",34_C7_2,1728,12,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,1,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,2,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,3,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,4,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,5,9
ENSG00000115641,HPA006028,A-431,actin filaments;focal adhesion sites,9,FHL2,Enhanced,Actin filaments;Focal adhesion sites,,,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925),Q14192,"Cytoplasm {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Nucleus {ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:16652157}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:O35115}.",33_C7_1,1728,6,9
