ID,Label_idx,Cellline,in_trainset,Label,Nucleoplasm,Nuclear Membrane,Nucleoli,Nucleoli Fibrillar Center,Nuclear Speckles,Nuclear Bodies,Endoplasmic Reticulum,Golgi Apparatus,Intermediate Filaments,Actin Filaments,Microtubules,Mitotic Spindle,Centrosome,Plasma Membrane,Mitochondria,Aggresome,Cytosol,Vesicles,Negative,ImageWidth,Cell Counts,idx,fold
412_A12_2,"Nucleoplasm,Nucleoli fibrillar center",U-2 OS,FALSE,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
442_D11_1,"Microtubules,Cytosol",U-2 OS,FALSE,10|16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,10,10,0
442_D11_2,"Microtubules,Cytosol",U-2 OS,FALSE,10|16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2048,12,12,0
80_D8_1,"Endoplasmic reticulum,Golgi apparatus",A-431,FALSE,6|7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1728,14,14,0
80_D8_2,"Endoplasmic reticulum,Golgi apparatus",A-431,FALSE,6|7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1728,13,13,0
1046_D10_1,"Nucleoplasm,Vesicles",HeLa,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
1046_D10_2,"Nucleoplasm,Vesicles",HeLa,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,5,5,0
435_F10_1,"Nucleoplasm,Nucleoli rim",A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
435_F10_2,"Nucleoplasm,Nucleoli rim",A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
445_F10_2,"Nucleoplasm,Nucleoli rim",U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
445_F10_3,"Nucleoplasm,Nucleoli rim",U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
448_F10_1,"Nucleoplasm,Nucleoli rim",U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
448_F10_2,"Nucleoplasm,Nucleoli rim",U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
537_E10_1,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,7,7,0
537_E10_3,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,10,10,0
540_E10_1,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,10,10,0
553_E10_1,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,13,13,0
553_E10_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,13,13,0
605_H3_1,"Nucleoplasm,Nucleoli fibrillar center",U-251 MG,FALSE,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
605_H3_2,"Nucleoplasm,Nucleoli fibrillar center",U-251 MG,FALSE,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
436_B8_1,"Nucleoli,Vesicles,Plasma membrane,Cytosol",A-431,FALSE,2|13|16|17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2048,14,14,0
436_B8_2,"Nucleoli,Vesicles,Plasma membrane,Cytosol",A-431,FALSE,2|13|16|17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2048,12,12,0
442_B8_1,"Nucleoli,Plasma membrane,Cytosol",U-2 OS,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
442_B8_2,"Nucleoli,Plasma membrane,Cytosol",U-2 OS,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,10,10,0
521_B8_4,"Nucleoli,Plasma membrane,Cytosol",U-251 MG,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
435_H9_4,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,7,7,0
435_H9_6,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
448_H9_1,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
448_H9_2,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,10,10,0
435_B10_1,"Nucleoplasm,Golgi apparatus",A-431,FALSE,0|7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
435_B10_2,"Nucleoplasm,Golgi apparatus",A-431,FALSE,0|7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
435_D6_2,"Nucleoplasm,Plasma membrane",A-431,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,7,7,0
435_D6_3,"Nucleoplasm,Plasma membrane",A-431,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,9,9,0
442_E7_2,"Nucleoplasm,Nuclear bodies",U-2 OS,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
442_E7_4,"Nucleoplasm,Nuclear bodies",U-2 OS,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
521_E7_1,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
521_E7_2,"Nucleoplasm,Nuclear bodies",U-251 MG,FALSE,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
435_H10_1,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
435_H10_2,"Nucleoplasm,Cytosol",A-431,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
16_E12_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
16_E12_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
79_C1_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,16,16,0
79_C1_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,15,15,0
81_C1_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,11,11,0
81_C1_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,9,9,0
1550_H4_1,"Nucleoplasm,Cytosol",HeLa,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,8,8,0
1550_H4_2,"Nucleoplasm,Cytosol",HeLa,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
1556_B7_2,"Nucleoplasm,Plasma membrane,Cytosol",U-2 OS,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,13,13,0
1556_B7_3,"Nucleoplasm,Plasma membrane,Cytosol",U-2 OS,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,15,15,0
977_A2_1,"Nucleoplasm,Cytosol",PC-3,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,19,19,0
977_A2_2,"Nucleoplasm,Cytosol",PC-3,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,20,20,0
111_D10_1,"Nucleoplasm,Intermediate filaments,Cytosol",U-2 OS,FALSE,0|8|16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728,18,18,0
111_D10_2,"Nucleoplasm,Intermediate filaments,Cytosol",U-2 OS,FALSE,0|8|16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728,15,15,0
159_D10_1,"Intermediate filaments,Cytosol",U-251 MG,FALSE,8|16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728,9,9,0
159_D10_2,"Intermediate filaments,Cytosol",U-251 MG,FALSE,8|16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1728,14,14,0
435_E6_3,"Nucleoplasm,Plasma membrane",A-431,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,9,9,0
435_E6_4,"Nucleoplasm,Plasma membrane",A-431,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,12,12,0
445_E6_3,"Nucleoplasm,Plasma membrane",U-251 MG,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,8,8,0
445_E6_4,"Nucleoplasm,Plasma membrane",U-251 MG,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,8,8,0
448_E6_1,"Nucleoplasm,Plasma membrane",U-2 OS,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,10,10,0
448_E6_2,"Nucleoplasm,Plasma membrane",U-2 OS,FALSE,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,11,11,0
411_B8_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
411_B8_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
416_B8_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
416_B8_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
110_A11_1,"Nucleoli,Plasma membrane,Cytosol",A-431,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,5,5,0
110_A11_2,"Nucleoli,Plasma membrane,Cytosol",A-431,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,7,7,0
111_A11_1,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,11,11,0
111_A11_2,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,8,8,0
159_A11_1,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,12,12,0
159_A11_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,12,12,0
606_B4_1,"Golgi apparatus,Cytosol",U-2 OS,FALSE,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
606_B4_2,"Golgi apparatus,Cytosol",U-2 OS,FALSE,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
1060_H2_1,"Nucleoplasm,Nucleoli",HeLa,FALSE,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,5,5,0
1060_H2_2,"Nucleoplasm,Nucleoli",HeLa,FALSE,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
1105_H2_1,"Nucleoplasm,Nucleoli",U-2 OS,FALSE,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
1105_H2_2,"Nucleoplasm,Nucleoli",U-2 OS,FALSE,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
1128_H7_1,"Nucleoplasm,Nucleoli",A549,FALSE,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
610_D11_1,"Nucleoplasm,Nuclear membrane",U-251 MG,FALSE,0|1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
610_D11_3,"Nucleoplasm,Nuclear membrane",U-251 MG,FALSE,0|1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,15,15,0
613_D11_2,"Nucleoplasm,Nuclear membrane",U-2 OS,FALSE,0|1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,17,0
617_D11_3,"Nucleoplasm,Nuclear membrane",A-431,FALSE,0|1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,10,0
1034_H8_6,"Nucleoplasm,Mitochondria",PC-3,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,12,12,0
1165_B5_1,"Nucleoplasm,Mitochondria",RH-30,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,13,13,0
1165_B5_2,"Nucleoplasm,Mitochondria",RH-30,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,15,15,0
23_F11_1,"Nucleoplasm,Mitochondria",U-2 OS,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,11,11,0
23_F11_2,"Nucleoplasm,Mitochondria",U-2 OS,FALSE,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728,10,10,0
436_A10_4,"Nucleoplasm,Mitochondria,Cytosol",A-431,FALSE,0|14|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,11,11,0
436_A10_6,"Nucleoplasm,Mitochondria,Cytosol",A-431,FALSE,0|14|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2048,8,8,0
442_A10_2,"Nucleoplasm,Nucleoli fibrillar center,Mitochondria",U-2 OS,FALSE,0|3|14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,10,10,0
442_A10_3,"Nucleoplasm,Nucleoli fibrillar center,Mitochondria",U-2 OS,FALSE,0|3|14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,11,11,0
521_A10_1,"Nucleoplasm,Nucleoli fibrillar center,Mitochondria",U-251 MG,FALSE,0|3|14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,11,11,0
56_C8_1,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,10,10,0
56_C8_2,"Plasma membrane,Cytosol",U-2 OS,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1728,11,11,0
436_E12_5,"Nucleoplasm,Golgi apparatus,Cytosol",A-431,FALSE,0|7|16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
436_E12_6,"Nucleoplasm,Golgi apparatus,Cytosol",A-431,FALSE,0|7|16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
442_E12_1,"Golgi apparatus,Cytosol",U-2 OS,FALSE,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
442_E12_2,"Golgi apparatus,Cytosol",U-2 OS,FALSE,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
563_E7_1,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,5,5,0
563_E7_2,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
569_E7_2,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
569_E7_4,"Plasma membrane,Cytosol",U-251 MG,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
1047_C6_2,"Plasma membrane,Cytosol",HeLa,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,6,6,0
1047_C6_3,"Plasma membrane,Cytosol",HeLa,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,4,4,0
551_D5_1,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,9,9,0
551_D5_3,"Nucleoplasm,Vesicles",U-2 OS,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
554_D5_1,"Nucleoplasm,Vesicles",U-251 MG,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,14,14,0
554_D5_2,"Nucleoplasm,Vesicles",U-251 MG,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
560_D5_4,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
560_D5_5,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,9,9,0
436_F7_4,"Nucleoli,Plasma membrane,Cytosol",A-431,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
436_F7_5,"Nucleoli,Plasma membrane,Cytosol",A-431,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
442_F7_3,"Nucleoli,Plasma membrane,Cytosol",U-2 OS,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,14,14,0
442_F7_4,"Nucleoli,Plasma membrane,Cytosol",U-2 OS,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,15,15,0
521_F7_1,"Nucleoli,Plasma membrane,Cytosol",U-251 MG,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,12,12,0
521_F7_2,"Nucleoli,Plasma membrane,Cytosol",U-251 MG,FALSE,2|13|16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
77_A3_1,"Focal adhesion sites,Cytosol",U-251 MG,FALSE,9|16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,13,13,0
77_A3_2,"Focal adhesion sites,Cytosol",U-251 MG,FALSE,9|16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,12,12,0
78_A3_1,"Focal adhesion sites,Cytosol",A-431,FALSE,9|16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,11,11,0
78_A3_2,"Focal adhesion sites,Cytosol",A-431,FALSE,9|16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,12,12,0
92_A3_1,"Nucleoplasm,Focal adhesion sites,Cytosol",U-2 OS,FALSE,0|9|16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,4,4,0
92_A3_2,"Nucleoplasm,Focal adhesion sites,Cytosol",U-2 OS,FALSE,0|9|16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1728,15,15,0
1511_D4_1,"Nucleoplasm,Cytosol",HEK 293,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,19,19,0
517_H11_3,"Nucleoplasm,Plasma membrane,Cytosol",U-2 OS,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,5,5,0
517_H11_5,"Nucleoplasm,Plasma membrane,Cytosol",U-2 OS,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
520_H11_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
520_H11_3,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
540_D10_1,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,9,9,0
540_D10_2,"Plasma membrane,Cytosol",A-431,FALSE,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,11,11,0
755_B2_4,"Nuclear bodies,Mitochondria",U-251 MG,FALSE,5|14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,12,12,0
755_B2_5,"Nuclear bodies,Mitochondria",U-251 MG,FALSE,5|14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,12,12,0
759_B2_1,"Nuclear bodies,Mitochondria",U-2 OS,FALSE,5|14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,13,13,0
759_B2_2,"Nuclear bodies,Mitochondria",U-2 OS,FALSE,5|14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,12,12,0
814_B2_3,"Nuclear bodies,Mitochondria",A-431,FALSE,5|14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2048,10,10,0
442_G10_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
442_G10_3,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
521_G10_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
521_G10_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
1927_H1_3,"Nucleoplasm,Cytosol",SH-SY5Y,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,25,25,0
1927_H1_4,"Nucleoplasm,Cytosol",SH-SY5Y,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,30,30,0
581_E7_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
581_E7_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
591_E7_1,"Nucleoplasm,Plasma membrane,Cytosol",A-431,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
591_E7_2,"Nucleoplasm,Plasma membrane,Cytosol",A-431,FALSE,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2048,8,8,0
1584_C1_1,"Nucleoplasm,Vesicles",A549,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,16,16,0
1584_C1_2,"Nucleoplasm,Vesicles",A549,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,25,25,0
412_A11_2,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,11,11,0
412_A11_3,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,8,8,0
419_A11_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,18,18,0
419_A11_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,20,20,0
442_D10_1,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
442_D10_3,"Nucleoplasm,Cytosol",U-2 OS,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
521_D10_1,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,14,14,0
521_D10_2,"Nucleoplasm,Cytosol",U-251 MG,FALSE,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
461_F4_2,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,11,11,0
461_F4_5,"Nucleoplasm,Vesicles",A-431,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,7,7,0
462_F4_1,"Nucleoplasm,Vesicles",U-251 MG,FALSE,0|17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,5,5,0
